"IDFolio";"IDPersona";"AgnoNacimiento";"IDSexo";"IDRelacionJefeHogar";"IDEstudios";"IDLugarEstudios";"IDTituloProfesional";"IDActividad";"IDJornadaTrabajo";"Ingreso";"IDTipoIngreso";"Observaciones";"EfectuaViajes";"NumeroViajes";"Factor"
16001024;2;1967;1;1;4;0;0;4;1;450000;1;"no realiza viajes de trabajo, se encuentra en sus dias de descanso ";1;2;21,54
16001024;3;2001;2;2;3;4;0;14;0;0;0;"";1;3;23,92
16001024;4;2002;2;2;3;4;0;14;0;0;0;"";1;3;23,92
16001024;5;2010;1;2;1;0;0;13;0;0;0;"";1;2;21,71
16005025;1;1984;1;0;4;0;0;4;1;250000;1;"no trabajo , se encuentra en sus dias de descanso";0;0;17,05
16005025;2;1985;2;1;4;0;0;4;1;250000;1;"no realizo viajes de trabajo por que llevo a su hija al medico";1;2;14,32
16005025;3;2007;2;2;2;2;0;14;0;0;0;"no fue al jardin por que su mama la llevo al medico";1;2;14,36
16005025;4;2009;1;2;1;0;0;13;0;0;0;"";1;2;21,71
16005025;5;1962;1;3;4;0;0;4;1;350000;1;"no trabajo, se encuentra en sus dias de descanso";0;0;21,54
16005027;1;1959;2;0;4;0;0;4;1;170000;1;"";1;4;24,96
16005027;2;1986;1;2;4;0;0;4;1;170000;1;"no realizo viajes de trabajo, se encuentra en sus dias de descanso.";0;0;21,67
16005027;3;1992;2;2;4;0;0;12;0;0;0;"";0;0;26,42
16005028;1;1970;1;0;3;0;0;4;1;240000;1;"";1;1;13,56
16005028;2;1995;2;1;3;0;0;11;0;0;0;"";0;0;13,08
16005029;1;1963;1;0;4;0;0;4;1;190000;1;"";1;2;21,54
16005029;2;1962;2;1;4;0;0;11;0;0;0;"";1;4;19,64
16005029;3;1984;2;2;4;0;0;4;1;220000;1;"";1;2;14,32
16005029;4;1992;1;2;4;0;0;4;1;200000;1;"";1;2;19,94
16005029;5;2007;1;3;2;2;0;14;0;0;0;"";1;2;21,71
16007004;1;1961;1;0;4;0;0;4;1;150000;1;"";1;2;13,56
16007004;2;1989;2;2;4;0;0;3;2;100000;1;"trabaja solo cuando la llaman";0;0;9,01
16007016;1;1943;1;0;4;0;0;9;0;75000;1;"";1;2;18,08
16007016;2;1951;2;1;4;0;0;9;0;75000;1;"";1;2;12,36
16007032;1;1963;1;0;4;0;0;4;1;220000;1;"";1;2;25,39
16007032;2;1958;2;1;3;0;0;11;0;0;0;"";1;2;23,16
16007032;3;1984;1;2;6;0;0;4;1;180000;1;"";1;2;20,10
16007032;4;1986;2;2;4;0;0;12;0;0;0;"";1;2;16,89
16007032;5;2000;2;2;3;4;0;14;0;0;0;"";1;2;28,20
16007032;6;1984;1;3;4;0;0;4;1;200000;1;"";1;4;20,10
16007032;7;1998;2;3;3;4;0;14;0;0;0;"";1;2;28,20
16007036;1;1954;1;0;4;0;0;4;1;220000;1;"no realizo viajes de trabajo por problemas personales";1;5;29,86
16007036;2;1987;1;2;4;0;0;4;1;170000;1;"";1;4;23,64
16007036;3;1990;1;2;4;0;0;4;1;170000;1;"";1;4;23,64
16007036;4;1985;2;3;4;0;0;11;0;0;0;"";1;4;19,86
16011011;1;1971;1;0;4;0;0;4;1;350000;1;"no realiza viajes, se encuentra en sus dias de descanso.";0;0;25,39
16011011;2;1982;2;1;4;0;0;4;1;170000;1;"";1;4;16,89
16011011;3;1990;2;3;4;0;0;11;0;0;0;"";1;3;16,89
16011011;4;1989;1;3;4;0;0;4;1;300000;1;"";1;2;20,10
16011011;5;1993;2;3;4;4;0;14;0;0;0;"";1;4;24,51
16011011;6;1993;1;3;3;4;0;14;0;0;0;"";1;4;23,51
16011011;7;2007;2;3;1;0;0;13;0;0;0;"";1;2;16,93
16011023;1;1937;1;0;3;0;0;9;0;110000;1;"";1;4;39,84
16011023;2;1979;1;2;4;0;0;4;1;200000;1;"";0;0;29,86
16011023;3;1983;2;2;5;0;1;4;1;200000;1;"";1;4;19,86
16011023;4;2000;1;3;3;4;0;14;0;0;0;"";1;2;42,11
16011024;1;1973;1;0;7;0;1;3;1;1000000;1;"";1;4;29,86
16011024;2;1975;2;1;4;0;0;11;0;0;0;"";1;3;27,24
16011024;3;2007;2;2;2;3;0;14;0;0;0;"";1;2;19,91
16011024;4;2009;2;2;1;0;0;13;0;0;0;"";0;0;19,91
16011028;1;1978;1;0;4;0;0;4;1;170000;1;"no realiza viajes de trabajo, se encuentra en sus dias de descanso ";1;2;25,39
16011028;2;1984;2;1;4;0;0;4;1;130000;1;"no realiza viajes de trabajo por que trabaja solo los fines de semana";1;4;16,89
16011028;3;2000;2;2;3;4;0;14;0;0;0;"";1;2;28,20
16011028;4;1978;1;3;4;0;0;4;1;170000;1;"";1;2;25,39
16011028;5;1984;2;3;4;0;0;4;1;130000;1;"no realiza viajes de trabajo por que solo trabaja los fines de semana ";0;0;16,89
16011028;6;2005;1;3;2;3;0;14;0;0;0;"";0;0;35,81
16014033;1;1947;2;0;3;0;0;11;0;0;0;"";1;2;19,64
16014033;2;1978;2;2;4;0;0;4;1;170000;1;"";1;2;19,64
16014033;3;1989;1;3;4;0;0;4;1;170000;1;"no realiza viajes de trabajo, se encuentra en sus dias de descanso";1;2;17,05
16014033;4;1990;1;3;6;6;0;14;0;0;0;"";1;2;17,05
16014033;5;2006;2;3;1;0;0;13;0;0;0;"";0;0;14,36
16014036;1;1960;1;0;4;0;0;4;1;500000;1;"";0;0;29,86
16014036;2;1971;2;1;4;0;0;11;0;0;0;"";1;2;27,24
16014036;3;1989;1;2;6;6;1;14;0;0;0;"";1;2;23,64
16014036;4;1995;2;2;4;0;0;4;1;200000;1;"";1;2;28,83
16014037;1;1954;1;0;4;0;0;4;1;170000;1;"";1;2;21,54
16014037;2;1956;2;1;3;0;0;4;1;170000;1;"";1;2;19,64
16014037;3;1987;2;2;4;0;0;4;1;100000;1;"";1;2;14,32
16014037;4;1989;2;2;3;0;0;12;0;0;0;"se encuentra cesante";0;0;14,32
16014037;5;1990;2;2;3;0;0;4;1;120000;1;"no trabajo por tener problemas personales";0;0;14,32
16014057;1;1955;1;0;3;0;0;4;1;170000;1;"";1;2;13,56
16014057;2;1965;2;1;3;0;0;11;0;0;0;"";0;0;12,36
16017020;1;1965;1;0;4;0;0;3;1;420000;1;"";1;6;29,86
16017020;2;1964;2;1;4;0;0;11;0;0;0;"";1;4;27,24
16017020;3;1990;1;2;6;6;0;14;0;100000;1;"estudia y luego trabaja";1;4;23,64
16017020;4;1993;2;2;4;4;0;14;0;0;0;"";1;2;28,83
16017021;1;1956;2;0;3;0;0;4;1;200000;1;"";1;2;19,64
16017021;2;1954;1;1;4;0;0;4;1;1000000;1;"fue y volvio de serena remolcando otro camion";1;2;21,54
16017021;3;1974;2;2;4;0;0;11;0;0;0;"";1;2;19,64
16017021;4;2001;2;3;3;4;0;14;0;0;0;"";1;2;23,92
16017021;5;2008;1;3;1;0;0;13;0;0;0;"";1;2;21,71
16017022;1;1986;1;0;5;0;1;4;1;350000;1;"";1;2;21,67
16017022;2;1987;2;1;4;0;0;11;0;0;0;"";1;2;18,20
16017022;3;2007;2;2;1;0;0;13;0;0;0;"";1;2;18,25
16020011;1;1953;2;0;4;0;0;3;1;350000;1;"no realiza viajes de trabajo por que tiene una peluqueria en su casa";0;0;12,36
16020011;2;1994;1;2;4;4;0;14;0;0;0;"";1;2;12,55
16020012;1;1957;1;0;4;0;0;4;1;350000;1;"";1;2;13,56
16020012;2;1958;2;1;4;0;0;11;0;0;0;"";0;0;12,36
16020016;1;1966;1;0;7;0;1;4;1;800000;1;"regreso de su jornada laboral por turnos.";1;1;25,39
16020016;2;1970;2;1;4;0;0;11;0;0;0;"";1;3;23,16
16020016;3;1988;1;2;4;0;0;12;0;0;0;"";0;0;20,10
16020016;4;1994;1;2;4;4;0;14;0;0;0;"";1;2;23,51
16020016;5;1997;2;2;3;4;0;14;0;0;0;"";1;2;28,20
16020016;6;1998;1;2;3;4;0;14;0;0;0;"";1;2;35,81
16020033;1;1953;1;0;7;0;1;4;1;600000;1;"no realiza viajes de trabajo, se encuentra en sus dias de descanso ";1;4;13,56
16020033;2;1950;2;1;7;0;1;11;0;0;0;"";1;4;12,36
16024001;1;1973;1;0;5;0;1;4;1;600000;1;"";1;4;21,54
16024001;2;1978;2;1;4;0;0;4;1;280000;1;"";1;4;19,64
16024001;3;1995;1;2;4;4;0;14;0;0;0;"";1;2;19,94
16024001;4;2001;2;2;3;4;0;14;0;0;0;"";1;2;23,92
16024001;5;2004;1;2;3;4;0;14;0;0;0;"";1;2;30,37
16024002;1;1960;1;0;4;0;0;4;1;350000;1;"";1;4;21,54
16024002;2;1960;2;1;4;0;0;11;0;0;0;"";1;5;19,64
16024002;3;1984;1;2;4;0;0;4;1;400000;1;"";1;2;17,05
16024002;4;1985;2;2;6;6;0;14;0;0;0;"";1;4;14,32
16024002;5;2007;2;2;1;1;0;14;0;0;0;"";1;2;14,36
16024012;1;1962;1;0;4;0;0;4;1;500000;1;"";1;2;27,37
16024012;2;1948;2;1;4;0;0;11;0;0;0;"";1;2;24,96
16024012;3;1990;1;2;4;0;0;4;1;170000;1;"";0;0;21,67
16024034;1;1962;1;0;4;0;0;4;1;350000;1;"";1;4;29,86
16024034;2;1962;2;1;4;0;0;11;0;0;0;"";0;0;27,24
16024034;3;1987;2;2;4;0;0;4;1;250000;1;"";1;2;19,86
16024034;4;1997;1;2;3;4;0;14;0;350000;1;;1;2;42,11
16026011;1;1955;1;0;4;0;0;4;1;450000;1;"";1;2;25,39
16026011;2;1964;2;1;4;0;0;11;0;0;;"";1;2;23,16
16026011;3;1984;1;2;4;0;0;4;1;250000;1;"";1;2;20,10
16026011;4;1986;2;2;4;0;0;12;0;0;0;"";1;3;16,89
16026011;5;1987;1;2;6;6;0;14;0;0;0;"";1;2;20,10
16026011;6;2002;1;2;3;4;0;14;0;0;0;"";1;2;35,81
16026013;1;1975;1;0;4;0;0;4;1;220000;1;"se encuentra en sus dias de descanso";0;0;27,37
16026013;2;1975;2;1;4;0;0;4;1;170000;1;"";1;2;24,96
16026013;3;1998;2;2;3;4;0;14;0;220000;1;"";1;2;30,39
16026014;1;1959;1;0;4;0;0;4;1;450000;1;"trabaja fuera de la ciudad";0;0;29,86
16026014;2;1964;2;1;4;0;0;11;0;0;0;"";0;0;27,24
16026014;3;1987;1;2;4;0;0;12;0;0;0;"se encuentra cesante";0;0;23,64
16026014;4;2004;2;2;3;4;0;14;0;0;0;"";1;2;33,16
16026022;1;1946;2;0;3;0;0;9;0;98000;1;"solo en algunas oportunidades vende almuerzo a pedidos";1;2;23,01
16030011;1;1982;1;0;4;0;0;4;1;450000;1;"salio de su hogar con toda su familia para visitar a su madre  en tierra amarill";1;1;23,64
16030011;2;1985;2;1;4;0;0;11;0;0;;"";0;0;19,86
16030011;3;2003;2;2;3;4;0;14;0;0;0;"salio con toda su familia";0;0;33,16
16030011;4;2007;1;2;1;0;0;13;0;0;;"";0;0;30,10
16030018;1;1951;1;0;4;0;0;3;1;200000;1;"no realiza viajes de trabajo por que trabaja en su casa atendiendo su negicio de";1;2;25,23
16030020;1;1962;1;0;5;0;1;4;1;400000;1;"se encuentra trabajando fuera de la ciudad";0;0;13,56
16030020;2;1963;2;1;5;0;1;4;1;190000;1;"";1;2;12,36
16030026;1;1956;1;0;4;0;0;4;1;400000;1;"";1;2;13,56
16030026;2;1956;2;1;4;0;0;4;1;120000;1;"";1;2;12,36
16033007;1;1955;1;0;4;0;0;3;1;420000;1;"";1;4;25,39
16033007;2;1952;2;1;4;0;0;11;0;0;0;"";1;2;23,16
16033007;3;1974;1;2;4;0;0;4;1;350000;1;"";1;2;25,39
16033007;4;1976;2;3;4;0;0;4;1;170000;1;"no realizo viajes de trabajo por encontrarase con licencia maternal";0;0;23,16
16033007;5;1995;1;3;4;4;0;14;0;0;0;"";1;2;23,51
16033007;6;2000;2;3;3;4;0;14;0;0;0;"";1;2;28,20
16033007;7;2010;1;3;1;0;0;13;0;0;0;"";0;0;25,59
16033008;1;1948;2;0;4;0;0;11;0;0;0;"";1;4;27,24
16033008;2;1971;1;2;4;0;0;4;1;220000;1;"";1;2;29,86
16033008;3;1976;2;2;4;0;0;4;1;190000;1;"";1;2;27,24
16033008;4;2003;2;3;3;4;0;14;0;0;0;"";1;2;33,16
16033019;1;1967;2;0;4;0;0;4;1;280000;1;"se encuentra de vacaciones no realiza viajes de trabajo";0;0;24,96
16033019;2;1992;1;2;4;4;0;14;0;0;0;"";1;2;25,34
16033019;3;1998;1;2;3;4;0;14;0;0;0;"";1;2;38,60
16033021;1;1959;1;0;5;0;1;12;0;0;0;"se encuentra cesante";0;0;27,37
16033021;2;1963;2;1;4;0;0;11;0;0;0;"viven de sus ahorros";1;4;24,96
16033021;3;1999;1;2;3;4;0;14;0;0;0;"se encuentra cesante";1;2;38,60
16036017;1;1960;1;0;4;0;0;4;1;350000;1;"";1;2;21,54
16036017;2;1960;2;1;4;0;0;4;1;220000;1;"";1;2;19,64
16036017;3;1987;2;2;4;0;0;12;0;0;0;"";1;2;14,32
16036017;4;1980;1;2;4;0;0;12;0;0;0;"";1;4;21,54
16036017;5;1983;2;3;4;0;0;11;0;0;0;"";1;6;14,32
16036020;1;1948;1;0;3;0;0;4;1;300000;1;"no realizo viajes de trabajo por asistir al medico";1;2;25,39
16036020;2;1954;2;1;3;0;0;11;0;0;0;"";0;0;23,16
16036020;3;1986;2;2;6;6;0;14;0;50000;1;"se encuentra realizando su practica profesional";1;2;16,89
16036020;4;1989;2;2;4;0;0;4;1;190000;1;"";1;4;16,89
16036020;5;1990;2;3;4;0;0;4;1;190000;1;"";1;4;16,89
16036020;6;2008;2;3;1;0;0;13;0;0;0;"";0;0;16,93
16036020;7;2009;1;3;1;0;0;13;0;0;0;"";0;0;25,59
16036023;1;1965;1;0;4;0;0;4;1;450000;1;"no se encuentra en casa  trabaja por turnos";0;0;21,54
16036023;2;1960;2;1;6;0;0;11;0;0;0;"";0;0;19,64
16036023;3;1985;1;2;4;0;0;12;0;0;0;"";0;0;17,05
16036023;4;1990;2;2;6;6;0;14;0;0;0;"";1;4;14,32
16036023;5;1992;2;2;6;6;0;14;0;0;0;"";1;4;20,79
16036036;1;1959;2;0;3;0;0;11;0;0;0;"";0;0;12,36
16036036;2;1982;1;2;4;0;0;4;1;350000;1;"";1;2;10,73
16039013;1;1954;2;0;5;0;1;4;1;0;2;"";1;2;19,64
16039013;2;1981;1;2;4;0;0;4;1;200000;1;"";1;2;17,05
16039013;3;1982;1;2;4;0;0;4;1;200000;1;"regreso en horas del dia siguiente";1;2;17,05
16039013;4;1994;2;2;4;4;0;14;0;0;0;"";1;4;20,79
16039013;5;1931;2;3;3;0;0;9;0;75000;1;"";0;0;49,10
16039016;1;1954;1;0;7;0;1;4;1;500000;1;"";1;4;27,37
16039016;2;1957;2;1;5;0;1;11;0;0;0;"";1;6;24,96
16039016;3;1997;1;2;3;4;0;14;0;0;0;"";1;2;38,60
16039024;1;1960;1;0;4;0;0;4;2;800000;1;"";1;2;21,54
16039024;2;1961;2;1;4;0;0;11;0;0;0;"";0;0;19,64
16039024;3;1986;2;2;6;6;0;14;0;0;0;"";1;2;14,32
16039024;4;1990;1;2;4;0;0;12;0;0;0;"";0;0;17,05
16039024;5;1993;2;2;4;4;0;14;0;0;0;"";1;2;20,79
16039027;1;1952;1;0;6;0;0;3;1;500000;1;"no trabajo visito familia de mineros accidentados y regreso al dia siguiente";1;1;27,37
16039027;2;1950;2;1;4;0;0;11;0;0;0;"";1;6;24,96
16039027;3;1995;1;2;4;4;0;14;0;0;0;"";1;4;25,34
16043003;1;1971;1;0;4;0;0;3;1;300000;1;"trabaja en su casa y regresa de la iglesia  las 00:45 horas del dia siguiente";0;0;27,37
16043003;2;1996;1;2;4;4;0;14;0;0;0;"";0;0;25,34
16043003;3;1976;1;3;4;0;0;3;1;220000;1;"trabaja en su casa y regresa de la iglesia 00:45 del dia siguiente";0;0;27,37
16043009;1;1945;1;0;4;0;0;4;1;350000;1;"";1;2;33,65
16043014;1;1962;1;0;4;0;0;4;1;500000;1;"";1;2;25,39
16043014;2;1964;2;1;3;0;0;11;0;0;0;"";1;2;23,16
16043014;3;1985;2;2;6;6;0;14;0;0;0;"no realiza viajes por que se encuentra estudiando. ";0;0;16,89
16043014;4;1988;2;2;5;0;1;4;1;280000;1;"";1;2;16,89
16043014;5;1992;1;2;4;0;0;4;1;180000;1;"";1;2;23,51
16043014;6;1994;1;2;4;4;0;14;0;0;0;"";1;2;23,51
16043035;1;1978;2;0;4;0;0;4;1;200000;1;"no realizo viajes de trabajo se encuentra en su dia de descanso";1;4;23,16
16043035;2;1981;1;1;4;0;0;4;1;300000;1;"";1;6;20,10
16043035;3;1999;2;2;3;4;0;14;0;0;0;"";1;2;28,20
16043035;4;2002;1;2;3;4;0;14;0;0;0;"";1;4;35,81
16043035;5;2006;1;2;2;3;0;14;0;0;;"";1;4;25,59
16043035;6;2009;2;2;1;0;0;13;0;0;0;"";1;4;16,93
16047004;1;1964;1;0;4;0;0;4;1;300000;1;"se encuentra en sus dias de descanso";0;0;21,54
16047004;2;1979;2;1;4;0;0;11;0;0;0;"";0;0;19,64
16047004;3;1984;2;3;4;0;0;4;1;250000;1;"";1;2;14,32
16047004;4;1998;2;3;3;4;0;14;0;0;0;"";1;2;23,92
16047004;5;2003;2;3;3;4;0;14;0;0;0;"";1;2;23,92
16047006;1;1960;2;0;3;0;0;11;0;0;0;"";0;0;23,16
16047006;2;1953;1;1;3;0;0;4;1;600000;1;"se encuentra en sus dias de descanso";0;0;25,39
16047006;3;1981;1;2;4;0;0;4;1;350000;1;"se encuentra en sus dias de descanso";0;0;20,10
16047006;4;1994;2;2;4;4;0;14;0;0;0;"";1;2;24,51
16047006;5;1985;2;2;4;0;0;11;0;0;0;"";1;4;16,89
16047006;6;1990;2;3;4;0;0;11;0;0;0;"";0;0;16,89
16047006;7;2005;2;3;2;3;0;14;0;0;0;"";1;2;28,20
16047017;1;1985;1;0;4;0;0;4;1;400000;1;"";1;2;17,05
16047017;2;1975;2;1;4;0;0;4;1;300000;1;"";1;2;19,64
16047017;3;2007;2;2;2;2;0;14;0;0;0;"";1;2;14,36
16047017;4;1983;2;3;4;0;0;11;0;0;0;"";1;4;14,32
16047017;5;2002;1;3;3;4;0;14;0;0;0;"";1;2;30,37
16047018;1;1949;1;0;4;0;0;4;1;450000;1;"se encuentra trabajando fuera de la ciudad";0;0;27,37
16047018;2;1955;2;1;4;0;0;11;0;0;0;"";0;0;24,96
16047018;3;1996;2;2;4;4;0;14;0;0;0;"";1;2;26,42
16053005;1;1975;1;0;4;0;0;4;1;350000;1;"se encuentra en sus dias de vacaciones";0;0;29,86
16053005;2;1988;2;1;4;0;0;11;0;350000;1;"";1;2;19,86
16053005;3;2008;1;2;1;0;0;13;0;0;0;"";1;2;30,10
16053005;4;2009;2;2;1;0;0;13;0;0;0;"";1;2;19,91
16053007;1;1964;1;0;4;0;0;4;1;400000;1;"se encuentra en sus dias de descanso";0;0;25,39
16053007;2;1971;2;1;4;0;0;11;0;0;0;"";0;0;23,16
16053007;3;1988;2;2;4;0;0;4;1;250000;1;"";1;2;16,89
16053007;4;1998;1;2;3;4;0;14;0;0;0;"";1;2;35,81
16053007;5;2006;1;2;1;0;0;13;0;0;0;"";0;0;25,59
16053007;6;2007;1;3;1;0;0;13;0;0;0;"";0;0;25,59
16053016;1;1943;1;0;3;0;0;4;1;240000;1;"regresa a su hogar en horas del dia siguiente";1;1;36,51
16053016;2;1940;2;1;3;0;0;11;0;0;0;"";1;2;62,40
16053016;3;1973;1;2;3;0;0;4;1;170000;1;"";1;2;27,37
16053018;1;1921;1;0;3;0;0;9;0;144000;1;"";0;0;18,08
16053018;2;1945;2;1;3;0;0;9;0;105000;1;"";1;2;30,91
16053021;1;1943;1;0;4;0;0;9;0;105000;1;"no realizo viajes, no tuvo necesidad";0;0;33,65
16057009;1;1947;2;0;3;0;0;11;0;0;0;"";1;4;27,24
16057009;2;1972;2;2;4;0;0;4;1;320000;1;"";1;4;27,24
16057009;3;1970;2;2;4;0;0;4;1;190000;1;"se encuentra en sus dias de descanso";0;0;27,24
16057009;4;2006;2;3;2;2;0;14;0;0;0;"";1;2;19,91
16057019;1;1934;1;0;4;0;0;9;0;110000;1;"";1;2;18,08
16057019;2;1934;2;1;3;0;0;9;0;160000;1;"";1;2;30,91
16065017;1;1963;1;0;3;0;0;4;1;170000;1;"";1;2;13,56
16065017;2;1963;2;1;4;0;0;4;1;170000;1;"";1;2;12,36
16065018;1;1944;1;0;4;0;0;3;1;500000;1;"es taxista";1;4;18,08
16065018;2;1944;2;1;4;0;0;11;0;95000;1;"es jubilada";0;0;30,91
16065020;1;1954;2;0;3;0;0;11;0;0;0;"";1;2;23,16
16065020;2;1954;1;1;3;0;0;4;1;400000;1;"";1;2;25,39
16065020;3;1981;2;2;4;0;0;12;0;0;0;"";1;2;16,89
16065020;4;2000;2;3;3;4;0;14;0;0;0;"";1;2;28,20
16065020;5;2006;2;3;1;0;0;13;0;0;0;"";0;0;16,93
16065020;6;2007;2;3;1;0;0;13;0;0;0;"";0;0;16,93
16071005;1;1958;1;0;4;0;0;4;1;290000;1;"";1;2;29,86
16071005;2;1962;2;1;3;0;0;4;1;190000;1;"";1;2;27,24
16071005;3;1994;2;2;4;4;0;14;0;0;0;"";1;2;28,83
16071005;4;2009;2;3;1;0;0;13;0;0;0;"";0;0;19,91
16071007;1;1986;1;0;4;0;0;4;1;450000;1;"";1;2;17,05
16071007;2;1980;2;1;4;0;0;11;0;0;0;"no tuvo necesidad de salir
";0;0;19,64
16071007;3;2004;1;2;3;4;0;14;0;0;0;"";1;2;30,37
16071007;4;2010;2;2;1;0;0;13;0;0;0;"";0;0;14,36
16071007;5;1992;1;3;4;4;0;14;0;0;0;"";1;2;19,94
16071018;1;1948;1;0;7;0;1;4;1;450000;1;"se encuentra en sus dias de descanso";0;0;29,86
16071018;2;1946;2;1;4;0;0;11;0;0;0;"";0;0;27,24
16071018;3;1973;2;2;5;0;1;4;1;240000;1;"se encuentra con licencia medica";0;0;27,24
16071018;4;1994;2;3;4;4;0;14;0;0;0;"";1;2;28,83
16071020;1;1972;2;0;4;0;0;4;1;250000;1;"trabaja en casa realizando costuras";0;0;27,24
16071020;2;1989;2;3;4;0;0;4;1;180000;1;"se encuentra con licencia medica";1;2;19,86
16071020;3;1980;2;3;4;0;0;4;1;200000;1;"se encuentra en sus dias de descanso";0;0;27,24
16071020;4;1980;2;3;4;0;0;4;1;170000;1;"";1;2;27,24
16071025;1;1957;1;0;3;0;0;9;0;85000;1;"";0;0;29,86
16071025;2;1959;2;1;3;0;0;9;0;75000;1;"";0;0;27,24
16071025;3;1982;1;2;4;0;0;4;1;190000;1;"";1;2;23,64
16071025;4;1988;1;2;4;0;0;12;0;0;0;"";0;0;23,64
17002011;1;1969;1;0;5;0;1;4;1;600000;1;"";1;2;23,31
17002011;2;1930;1;3;3;0;0;9;0;90000;1;"";1;2;26,03
17002025;1;1956;1;0;3;0;0;4;1;500000;1;"";1;2;21,93
17002025;2;1976;2;1;4;0;0;3;3;100000;1;"";1;4;19,93
17002025;3;1998;2;2;3;4;0;14;0;0;0;"";1;4;18,02
17002025;4;2002;2;2;3;4;0;14;0;0;0;"";1;2;18,02
17002029;1;1971;1;0;4;0;0;4;1;600000;1;"tiene turnos de 7 por 7";0;0;21,93
17002029;2;1973;2;1;4;0;0;11;0;0;0;"";0;0;19,93
17002029;3;1995;2;2;4;4;0;14;0;0;0;"";1;2;17,19
17002029;4;1989;1;2;4;4;0;14;0;0;0;"";1;2;20,25
17002031;1;1974;1;0;4;0;0;4;1;450000;1;"";1;6;20,46
17002031;2;1975;2;1;4;0;0;11;0;0;0;"";1;3;18,60
17002031;3;2000;2;2;3;4;0;14;0;0;0;"";1;2;16,82
17002031;4;2008;1;2;1;0;0;13;0;0;0;"";1;3;23,87
17002031;5;1997;1;2;3;4;0;14;0;0;0;"";1;2;18,74
17006002;1;1977;1;0;4;0;0;1;1;500000;1;"no realiza viajes por que trabaja como mecanico en el taller de su casa";0;0;20,46
17006002;2;1976;2;1;4;0;0;11;0;0;0;"";1;2;18,60
17006002;3;1998;1;2;3;4;0;14;0;0;0;"";1;2;18,74
17006002;4;2000;2;2;3;4;0;14;0;0;0;"";1;2;16,82
17006002;5;2007;2;2;1;0;0;13;0;0;0;"se trata de un bebe de 2 años";0;0;16,93
17006008;1;1968;1;0;3;0;0;4;1;500000;1;"se encuentra fuera de copiapo durante semanas trabajando y desconocen cuando reg";0;0;21,93
17006008;2;1972;2;1;4;0;0;4;2;100000;1;"trabaja esporadicamente como comerciante";1;2;19,93
17006008;3;1989;1;2;6;6;0;14;0;0;0;"";1;2;20,25
17006008;4;1999;1;2;3;4;0;14;0;0;0;"";1;2;20,09
17006012;1;1955;1;0;4;0;0;5;1;280000;1;"";1;2;21,93
17006012;2;1955;2;1;3;0;0;11;0;0;0;"";1;2;19,93
17006012;3;1992;1;3;4;4;0;14;0;0;0;"";0;0;15,31
17006012;4;1998;1;3;3;4;0;14;0;0;0;"";1;2;20,09
17006024;1;1982;2;0;3;0;0;7;3;200000;1;"";1;6;18,42
17006024;2;2002;2;2;3;4;0;14;0;0;;"";1;6;18,02
17006024;3;1953;2;3;3;0;0;11;0;0;0;"";1;8;19,93
17006024;4;1981;2;3;3;0;0;13;0;0;0;"";1;6;18,42
17012013;1;1958;1;0;5;0;1;4;1;300000;1;"";1;2;20,46
17012013;2;1958;2;1;4;0;0;11;0;0;0;"";0;0;18,60
17012013;3;1983;2;2;5;0;1;4;1;200000;1;"";1;2;17,19
17012013;4;1982;1;2;5;0;1;4;1;180000;1;"";1;2;18,90
17012013;5;2002;1;2;3;4;0;14;0;0;0;"se encuentra con licencia";0;0;18,74
17012034;1;1978;1;0;4;0;0;4;1;300000;1;"";1;2;21,93
17012034;2;1963;2;1;2;0;0;11;0;0;0;"";1;2;19,93
17012034;3;1991;2;2;4;0;0;13;0;0;0;"se encuentra sin trabajo";0;0;18,42
17012034;4;1985;1;3;3;0;0;4;1;180000;1;"";1;2;20,25
17012035;1;1961;1;0;3;0;0;4;1;160000;1;"";1;2;20,66
17012035;2;1963;2;1;4;0;0;3;3;160000;1;"";1;2;18,77
17012035;3;1986;1;2;4;0;0;13;0;220000;1;"no realiza viajes por encontrarase en sus dias de descanso";0;0;19,07
17012038;1;1982;1;0;4;0;0;4;1;350000;1;"";1;4;19,07
17012038;2;1985;2;1;4;0;0;11;0;0;0;"";1;4;17,35
17012038;3;2008;1;2;1;0;0;13;0;0;0;"";1;4;24,09
17016008;1;1955;1;0;4;0;0;4;1;300000;1;"";1;2;20,46
17016008;2;1958;2;1;3;0;0;11;0;0;0;"";1;2;18,60
17016008;3;1980;2;2;4;0;0;4;1;160000;1;"";1;2;18,60
17016008;4;2000;2;2;3;4;0;14;0;0;0;"";1;2;16,82
17016008;5;2002;1;2;3;4;0;14;0;0;0;"";1;2;18,74
17016036;1;1963;1;0;4;0;0;4;1;500000;1;"se encuentra con licencia medica por cortes de ligamientos de ambas pirnas";0;0;20,66
17016036;2;1965;2;1;3;0;0;11;0;0;0;"viaja a valaparaiso el dia de la muestra";1;1;18,77
17016036;3;1993;2;2;4;4;0;14;0;0;0;"";1;2;16,19
17016041;1;1975;1;0;5;0;0;4;1;480000;1;"";1;3;20,46
17016041;2;1981;2;1;3;0;0;11;0;0;0;"";0;0;17,19
17016041;3;1996;1;2;4;4;0;14;0;0;0;"";1;2;14,28
17016041;4;1997;1;2;3;4;0;14;0;0;0;"";1;2;18,74
17016041;5;2010;1;2;1;0;0;13;0;0;0;"3e un bebe de 6 meses";0;0;23,87
